SISRecID_BLVr9,HBWv8.1_Binomial,Order,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22736173,Sula_dactylatra,SULIFORMES,523,Mariano and Targino 2012,Masked Booby,Atol das Rocas Biological Reserve,-3.833333,-33.816667,Adult,1999,1999,1999,1,208,14.4222051,0,-7.265129978,No,1999
22736173,Sula_dactylatra,SULIFORMES,524,Mariano and Targino 2012,Masked Booby,Atol das Rocas Biological Reserve,-3.833333,-33.816667,Adult,2000,2000,2000,1,175,13.22875656,0.006,-5.000333658,Yes,2000
22736173,Sula_dactylatra,SULIFORMES,525,Mariano and Targino 2012,Masked Booby,Atol das Rocas Biological Reserve,-3.833333,-33.816667,Adult,2002,2002,2002,1,104,10.19803903,0.019,-3.908667127,Yes,2002
22736173,Sula_dactylatra,SULIFORMES,526,Mariano and Targino 2012,Masked Booby,Atol das Rocas Biological Reserve,-3.833333,-33.816667,Adult,2003,2003,2003,1,144,12,7.00E-04,-6.571283042,Yes,2003
22736173,Sula_dactylatra,SULIFORMES,527,Sileo et al. 1990a,Masked Booby,Laysan Island,25.767853,-171.732206,Nest-bound,1987,1987,1987,1,20,4.472135955,0.05,-2.931272645,Yes,1987
22736173,Sula_dactylatra,SULIFORMES,528,Spear et al. 1995,Masked Booby,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,6,2.449489743,0,-7.265129978,No,1988
22736173,Sula_dactylatra,SULIFORMES,529,Tavares et al. 2017,Masked Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2011,2011,2011,1,1,1,1,7.265129978,Yes,2011
22736173,Sula_dactylatra,SULIFORMES,530,Tavares et al. 2017,Masked Booby,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694443,Larus_melanocephalus,CHARADRIIFORMES,531,Codina-Garcia et al. 2013,Mediterranean Gull,"Catalan coast, Spain",43.311099,-4.252477,Adult,2003-2010,2003,2010,8,4,2,0.23,-1.206181028,Yes,2007
22694308,Larus_canus,CHARADRIIFORMES,532,Baltz and Morejohn 1976,Mew Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.25,-1.096749099,Yes,1975
22694308,Larus_canus,CHARADRIIFORMES,533,Baltz and Morejohn 1976,Mew Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,4,2,0.25,-1.096749099,Yes,1975
22694308,Larus_canus,CHARADRIIFORMES,534,Day et al. 1984/Day 1980,Mew Gull,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,10,3.16227766,0,-7.265129978,No,1973
22694308,Larus_canus,CHARADRIIFORMES,535,Robards et al. 1995,Mew Gull,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,4,2,0.25,-1.096749099,Yes,1989
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,536,Ainley et al. 1990a,Mottled Petrel,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,4,2,0,-7.265129978,No,1978
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,537,Ainley et al. 1990b,Mottled Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,1,1,0,-7.265129978,No,1986
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,538,Robards 1993,Mottled Petrel,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,5,2.236067977,0.6,0.404882624,Yes,1991
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,539,Spear et al. 1995,Mottled Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,2,1.414213562,0,-7.265129978,No,1988
22698039,Pterodroma_ultima,PROCELLARIIFORMES,540,Ainley et al. 1990b,Murphy's Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,5,2.236067977,0,-7.265129978,No,1986
22698039,Pterodroma_ultima,PROCELLARIIFORMES,541,Imber et al. 1995,Murphy's Petrel,Pitcairn Island,-24.376754,-128.324238,Adult,1991,1991,1991,1,37,6.08276253,0.16,-1.654695605,Yes,1991
22698039,Pterodroma_ultima,PROCELLARIIFORMES,542,Spear et al. 1995,Murphy's Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,23,4.795831523,0.086956522,-2.344123855,Yes,1988
22698240,Puffinus_newelli,PROCELLARIIFORMES,543,Kain et al. 2016,Newell's Shearwater,"Kauia, Hawaii",22.09644,-159.526124,Nest-bound,2007-2014,2007,2014,8,30,5.477225575,0.5,0,Yes,2011
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,544,Acampora et al. 2016,Northern Fulmar,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,14,3.741657387,0.93,2.577491418,Yes,2015
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,545,Avery-Gomm et al. 2012,Northern Fulmar,Washington & Oregon,47.751074,-120.740139,Adult,2009-2010,2009,2010,2,31,5.567764363,0.871,1.905221237,Yes,2010
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,546,Avery-Gomm et al. 2012,Northern Fulmar,Eastern North Pacific,47.269522,-122.236209,Adult,2009-2010,2009,2010,2,67,8.185352772,0.925,2.503772048,Yes,2010
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,547,Avery-Gomm et al. 2012,Northern Fulmar,British Columbia,53.726668,-127.647621,Adult,2009-2010,2009,2010,2,36,6,0.972,3.523178587,Yes,2010
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,548,Avery-Gomm et al. 2018,Northern Fulmar,"Labrador, Canada",53.135509,-57.660436,Adult,2014-2015,2014,2014,1,39,6.244997998,0.641,0.578850554,Yes,2014
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,549,Avery-Gomm et al. 2018,Northern Fulmar,"Labrador, Canada",53.135509,-57.660436,Adult,2014-2015,2015,2015,1,31,5.567764363,0.968,3.388579889,Yes,2015
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,550,Baltz and Morejohn 1976,Northern Fulmar,"Monterey Bay, CA",36.800741,-121.947311,Adult,1974-1975,1974,1975,2,3,1.732050808,1,7.265129978,Yes,1975
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,551,Bayer and Olsen 1988,Northern Fulmar,"Oregon, USA",NA,NA,Mixed,NA,NA,NA,NA,3,1.732050808,NA,NA,NA,#NUM!
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,552,Blight and Burger 1997,Northern Fulmar,North Pacific,45.522224,-122.679826,Adult,1987,1987,1987,1,3,1.732050808,1,7.265129978,Yes,1987
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,553,Bond et al. 2014,Northern Fulmar,Sable Island,43.933721,-59.914914,Adult,2001-2012,2001,2012,12,176,13.26649916,0.932,2.608334407,Yes,2007
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,554,Day 1980,Northern Fulmar,Alaska,64.200841,-149.493673,Adult,1969-1977,1969,1977,9,38,6.164414003,0.579,0.318216568,Yes,1973
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,555,Day et al. 1984,Northern Fulmar,Canadian Arctic,75,-90,Adult,1978-1979,1978,1979,2,214,14.62873884,0.4,-0.404882624,Yes,1979
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,556,Donnelly-Greenan et al. 2014,Northern Fulmar,"Monterey Bay, CA",36.800741,-121.947311,Adult,2003,2003,2003,1,178,13.34166406,0.75,1.096749099,Yes,2003
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,557,Donnelly-Greenan et al. 2014,Northern Fulmar,"Monterey Bay, CA",36.800741,-121.947311,Adult,2007,2007,2007,1,185,13.60147051,0.98,3.858132902,Yes,2007
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,558,Furness 1985b,Northern Fulmar,"Dun, St. Kilda",57.798373,-8.566646,Adult,1983,1983,1983,1,8,2.828427125,0.5,0,Yes,1983
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,559,Furness 1985b,Northern Fulmar,"Foula, Shetland",60.131267,-2.069541,Subadult/Adult,1983,1983,1983,1,13,3.605551275,0.925,2.503772048,Yes,1983
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,560,Kuhn and van Franeker 2012,Northern Fulmar,Westfjords  Iceland,65.919615,-21.881176,Adult,2011,2011,2011,1,58,7.615773106,0.79,1.322483308,Yes,2011
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,561,Kuhn and van Franeker 2012,Northern Fulmar,"Westfjords, Iceland",65.919615,-21.881176,Adult,2011,2011,2011,1,49,7,0.82,1.513319437,Yes,2011
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,562,Kuhn and van Franeker 2012,Northern Fulmar,"Westfjords, Iceland",65.919615,-21.881176,Nest-bound,2011,2011,2011,1,9,3,0.67,0.707110323,Yes,2011
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,563,Lydersen et al. 1989,Northern Fulmar,Hornsund,76.881101,15.9084,Adult,1984,1984,1984,1,20,4.472135955,0.15,-1.730768434,Yes,1984
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,564,Mallory 2008,Northern Fulmar,Cape Vera,76.271246,-89.254273,Adult,2004,2004,2004,1,102,10.09950494,0.31,-0.79887776,Yes,2004
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,565,Mallory et al. 2006,Northern Fulmar,Canadian High Arctic,67.316667,-58.483333,Adult,2002,2002,2002,1,42,6.480740698,0.36,-0.574514741,Yes,2002
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,566,Moser and Lee 1992,Northern Fulmar,Western North Atlantic,28.389208,-80.605536,Adult,1975-1989,1975,1989,15,44,6.633249581,0.864,1.844593882,Yes,1982
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,567,Nevins et al. 2005,Northern Fulmar,California,36.778261,-119.417932,Adult,2003-2004,2003,2004,2,190,13.78404875,0.71,0.893958592,Yes,2004
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,568,Poon et al. 2017,Northern Fulmar,"Prince Leopold Is, Canadian Arctic",74.04176,-90.032616,Adult,2008,2008,2008,1,10,3.16227766,0.8,1.383675089,Yes,2008
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,569,Poon et al. 2017,Northern Fulmar,"Prince Leopold Is, Canadian Arctic",74.04176,-90.032616,Adult,2013,2013,2013,1,9,3,0.89,2.085183831,Yes,2013
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,570,Provencher et al. 2009,Northern Fulmar,Cape Searle,67.233333,-62.466667,Adult,2008,2008,2008,1,5,2.236067977,0.8,1.383675089,Yes,2008
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,571,Provencher et al. 2009,Northern Fulmar,Cape Searle,67.233333,-62.466667,Subadult,2008,2008,2008,1,10,3.16227766,0.9,2.191026439,Yes,2008
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,572,Provencher et al. 2009,Northern Fulmar,"Prince Leopold Is, Canadian Arctic",74.04176,-90.032616,Adult,2008,2008,2008,1,4,2,0.75,1.096749099,Yes,2008
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,573,Provencher et al. 2009,Northern Fulmar,"Prince Leopold Is, Canadian Arctic",74.04176,-90.032616,Subadult,2008,2008,2008,1,6,2.449489743,0.8333,1.605847244,Yes,2008
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,574,Provencher et al. 2014,Northern Fulmar,Faroe Islands,61.892635,-6.911806,Mixed,1997,1997,1997,1,35,5.916079783,0.51,0.039949391,Yes,1997
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,575,Robards 1993,Northern Fulmar,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,42,6.480740698,0.86,1.811116048,Yes,1991
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,576,Terepocki et al. 2017,Northern Fulmar,Washington & Oregon,47.751074,-120.740139,Adult,2009-2011,2009,2011,3,143,11.95826074,0.895,2.137000643,Yes,2010
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,577,Trevail et al. 2015,Northern Fulmar,"Isfjord, Svalbard",78.373844,16.121063,Adult,2013,2013,2013,1,40,6.32455532,0.875,1.941125451,Yes,2013
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,578,van Franeker 1983,Northern Fulmar,Netherlands,52.132633,5.291266,Mixed,1981-1982,1981,1982,2,88,9.38083152,0.8,1.383675089,Yes,1982
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,579,van Franeker and Camphuysen 1984,Northern Fulmar,Jan Mayen Is,71.031818,-8.292035,Mixed,1983,1983,1983,1,29,5.385164807,0.76,1.150687717,Yes,1983
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,580,van Franeker and The SNS Fulmar Study Group 2013,Northern Fulmar,Faroe Islands,61.892635,-6.911806,Adult,2007-2011,2007,2011,5,699,26.43860813,0.91,2.306656177,Yes,2009
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,581,van Franeker et al. 2011,Northern Fulmar,Eastern England,52.249558,0.68769,Adult,2003-2007,2003,2007,5,60,7.745966692,0.95,2.931272645,Yes,2005
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,582,van Franeker et al. 2011,Northern Fulmar,English Channel,50.134664,-0.357056,Adult,2003-2007,2003,2007,5,107,10.34408043,1,7.265129978,Yes,2005
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,583,van Franeker et al. 2011,Northern Fulmar,North Sea,56.511018,3.515625,Adult,2003-2007,2003,2007,5,842,29.01723626,0.94,2.740680581,Yes,2005
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,584,van Franeker et al. 2011,Northern Fulmar,Scotland,56.490671,-4.202646,Adult,2003-2007,2003,2007,5,95,9.746794345,0.92,2.434395675,Yes,2005
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,585,van Franeker et al. 2011,Northern Fulmar,"Skagerrak, Norway",58.352272,9.931508,Adult,2003-2007,2003,2007,5,191,13.82027496,0.95,2.931272645,Yes,2005
22697866,Fulmarus_glacialis,PROCELLARIIFORMES,586,Zonfrillo 1985,Northern Fulmar,"Firths of Forth and Clyde, Scotland,",-4.114274,55.948345,Mixed,NA,NA,NA,NA,NA,NA,NA,NA,Yes,#NUM!
22696657,Morus_bassanus,SULIFORMES,587,Codina-Garcia et al. 2013,Northern Gannet,"Catalan coast, Spain",43.311099,-4.252477,Adult,2003-2010,2003,2010,8,8,2.828427125,0.13,-1.896392865,Yes,2007
22696657,Morus_bassanus,SULIFORMES,588,Day et al. 1984/Bourne 1976,Northern Gannet,Scotland,56.490671,-4.202646,Mixed,NA,NA,NA,NA,NA,NA,0,-7.265129978,No,#NUM!
22696657,Morus_bassanus,SULIFORMES,589,Nicastro et al. 2018,Northern Gannet,"Olhao, Portugal",37.026042,-7.842351,Adult,2015,2015,2015,1,3,1.732050808,0,-7.265129978,No,2015
22696657,Morus_bassanus,SULIFORMES,590,Nicastro et al. 2018,Northern Gannet,"Olhao, Portugal",37.026042,-7.842351,Subadult,2015,2015,2015,1,4,2,0,-7.265129978,No,2015
22696657,Morus_bassanus,SULIFORMES,591,Nicastro et al. 2018,Northern Gannet,"Olhao, Portugal",37.026042,-7.842351,Subadult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22696657,Morus_bassanus,SULIFORMES,592,Pierce et al. 2004,Northern Gannet,"Cape Cod, Massachusetts",41.66879,-70.296241,Adult,2004,2004,2004,1,1,1,1,7.265129978,Yes,2004
22697859,Macronectes_halli,PROCELLARIIFORMES,593,Robertson et al. 2004,Northern Giant Petrel,New Zealand,-46.312086,174.115693,Adult,1998,1998,1998,1,4,2,0.25,-1.096749099,Yes,1998
22697859,Macronectes_halli,PROCELLARIIFORMES,594,Ryan 1987,Northern Giant Petrel,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,42,6.480740698,0.071428571,-2.555950635,Yes,1982
22734408,Eudyptes_moseleyi,SPHENISCIFORMES,595,Furness 1985a,Northern Rockhopper Penguin,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,12,3.464101615,0,-7.265129978,No,1983
22728323,Diomedea_sanfordi,PROCELLARIIFORMES,596,Jiminez et al. 2015,Northern Royal Albatross,SW Atlantic Ocean,-14.599413,-28.673147,Subadult/Adult,2005-2013,2005,2013,9,36,6,0.389,-0.450864754,Yes,2009
22697839,Gavia_pacifica,GAVIIFORMES,597,Avery-Gomm et al. 2013,Pacific Loon,"Vancouver, BC",49.282729,-123.120738,Adult,2010,2010,2010,1,2,1.414213562,0,-7.265129978,No,2010
22694906,Aethia_psittacula,CHARADRIIFORMES,598,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1993,1993,1993,1,6,2.449489743,0,-7.265129978,No,1993
22694906,Aethia_psittacula,CHARADRIIFORMES,599,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1994,1994,1994,1,3,1.732050808,0,-7.265129978,No,1994
22694906,Aethia_psittacula,CHARADRIIFORMES,600,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1995,1995,1995,1,16,4,0,-7.265129978,No,1995
22694906,Aethia_psittacula,CHARADRIIFORMES,601,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1996,1996,1996,1,5,2.236067977,0,-7.265129978,No,1996
22694906,Aethia_psittacula,CHARADRIIFORMES,602,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1997,1997,1997,1,3,1.732050808,0,-7.265129978,No,1997
22694906,Aethia_psittacula,CHARADRIIFORMES,603,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1998,1998,1998,1,12,3.464101615,0,-7.265129978,No,1998
22694906,Aethia_psittacula,CHARADRIIFORMES,604,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,1999,1999,1999,1,1,1,0,-7.265129978,No,1999
22694906,Aethia_psittacula,CHARADRIIFORMES,605,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,2000,2000,2000,1,8,2.828427125,0,-7.265129978,No,2000
22694906,Aethia_psittacula,CHARADRIIFORMES,606,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,2003,2003,2003,1,2,1.414213562,0,-7.265129978,No,2003
22694906,Aethia_psittacula,CHARADRIIFORMES,607,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,2004,2004,2004,1,27,5.196152423,0,-7.265129978,No,2004
22694906,Aethia_psittacula,CHARADRIIFORMES,608,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,2005,2005,2005,1,29,5.385164807,0,-7.265129978,No,2005
22694906,Aethia_psittacula,CHARADRIIFORMES,609,Bond et al. 2010,Parakeet Auklet,"Buldir Island, Alaska, USA",52.360182,175.917262,Adult,2006,2006,2006,1,28,5.291502622,0,-7.265129978,No,2006
22694906,Aethia_psittacula,CHARADRIIFORMES,610,Day et al. 1984/Day 1980,Parakeet Auklet,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,116,10.77032961,0.75,1.096749099,Yes,1973
22694906,Aethia_psittacula,CHARADRIIFORMES,611,Pettit et al. 1981,Parakeet Auklet,Midway Atoll.,28.210076,-177.376111,Mixed,1980,1980,1980,1,1,1,1,7.265129978,Yes,1980
22694906,Aethia_psittacula,CHARADRIIFORMES,612,Robards 1993,Parakeet Auklet,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,3,1.732050808,0.33,-0.707110323,Yes,1991
22694906,Aethia_psittacula,CHARADRIIFORMES,613,Robards et al. 1995,Parakeet Auklet,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,208,14.4222051,0.938,2.706134492,Yes,1989
22694245,Stercorarius_parasiticus,CHARADRIIFORMES,614,Acampora et al. 2016,Parasitic Jaeger,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,1,1,1,7.265129978,Yes,2015
22694245,Stercorarius_parasiticus,CHARADRIIFORMES,615,Ainley et al. 1990b,Parasitic Jaeger,Eastern equatorial Pacific,-126.5858,-5.934,Adult,1984-1988,1984,1988,5,2,1.414213562,0.5,0,Yes,1986
22694245,Stercorarius_parasiticus,CHARADRIIFORMES,616,Day et al. 1984/Day 1980,Parasitic Jaeger,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,1,1,0,-7.265129978,No,1973
22694245,Stercorarius_parasiticus,CHARADRIIFORMES,617,Ryan 1987,Parasitic Jaeger,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,2,1.414213562,0.5,0,Yes,1982
22698150,Procellaria_parkinsoni,PROCELLARIIFORMES,618,Day et al. 1984 (Imber pers comm),Parkinson's Petrel,New Zealand,-40.900557,174.885971,Mixed,NA,NA,NA,NA,NA,NA,0.1,-2.191026439,Yes,#NUM!
22698150,Procellaria_parkinsoni,PROCELLARIIFORMES,619,Robertson et al. 2004,Parkinson's Petrel,New Zealand,-46.312086,174.115693,Adult,2000,2000,2000,1,1,1,1,7.265129978,Yes,2000
22728950,Urile_pelagicus,SULIFORMES,620,Avery-Gomm et al. 2013,Pelagic Cormorant,"San Juan Islands, BC",48.551367,-123.078106,Subadult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
22728950,Urile_pelagicus,SULIFORMES,621,Day et al. 1984/Day 1980,Pelagic Cormorant,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,3,1.732050808,0,-7.265129978,No,1973
22728950,Urile_pelagicus,SULIFORMES,622,Robards et al. 1995,Pelagic Cormorant,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,10,3.16227766,0.2,-1.383675089,Yes,1989
22698001,Pterodroma_alba,PROCELLARIIFORMES,623,Ainley et al. 1990b,Phoenix Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,11,3.31662479,0,-7.265129978,No,1986
22698001,Pterodroma_alba,PROCELLARIIFORMES,624,Spear et al. 1995,Phoenix Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,19,4.358898944,0,-7.265129978,No,1988
22694864,Cepphus_columba,CHARADRIIFORMES,625,Avery-Gomm et al. 2013,Pigeon Guillemot,"Vancouver Island, BC",49.650638,-125.449391,Adult,2006,2006,2006,1,1,1,0,-7.265129978,No,2006
22694864,Cepphus_columba,CHARADRIIFORMES,626,Day et al. 1984/Day 1980,Pigeon Guillemot,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,18,4.242640687,0,-7.265129978,No,1973
22694864,Cepphus_columba,CHARADRIIFORMES,627,Robards et al. 1995,Pigeon Guillemot,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,43,6.557438524,0.0263,-3.585985031,Yes,1989
22698195,Ardenna_creatopus,PROCELLARIIFORMES,628,Baltz and Morejohn 1976,Pink-footed Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.2,-1.383675089,Yes,1975
22698195,Ardenna_creatopus,PROCELLARIIFORMES,629,Baltz and Morejohn 1976,Pink-footed Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,5,2.236067977,0.3,-0.845966745,Yes,1975
22698195,Ardenna_creatopus,PROCELLARIIFORMES,630,Robards 1993,Pink-footed Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,1,1,1,7.265129978,Yes,1991
22694240,Stercorarius_pomarinus,CHARADRIIFORMES,631,Day et al. 1984/Day 1980,Pomarine Jaeger,Alaska,64.200841,-149.493673,Mixed,1969-1977,1969,1977,9,1,1,0,-7.265129978,No,1973
22694240,Stercorarius_pomarinus,CHARADRIIFORMES,632,Robards 1993,Pomarine Jaeger,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,1,1,0,-7.265129978,No,1991
22694240,Stercorarius_pomarinus,CHARADRIIFORMES,633,Ryan 1987,Pomarine Jaeger,"Walvis Bay, Namibia",-22.938959,14.524746,Adult,1979-1985,1979,1985,7,1,1,0,-7.265129978,No,1982
22694240,Stercorarius_pomarinus,CHARADRIIFORMES,634,Spear et al. 1995,Pomarine Jaeger,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,2,1.414213562,0,-7.265129978,No,1988
22698042,Pterodroma_solandri,PROCELLARIIFORMES,635,Bester et al. 2010,Providence Petrel,Lord Howe Island,-31.555326,159.082121,Nest-bound,2001,2001,2001,1,61,7.810249676,0.112,-2.0650303,Yes,2001
22698042,Pterodroma_solandri,PROCELLARIIFORMES,636,Bester et al. 2010,Providence Petrel,Lord Howe Island,-31.555326,159.082121,Adult,1999-2001,1999,2001,3,48,6.92820323,0.112,-2.0650303,Yes,2000
