SISRecID_BLVr9,Common.name_HBWBLv6,TipLabel_HBWBLv6,ROTL.tip.label,Order,BLFamilyEnglish,Family.Name_HBWBLv6,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1396,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2008,2008,2008,1,2,1.414213562,0.5,0,Yes,2008
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1397,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2013,2013,2013,1,122,11.04536102,0.8607,1.81691655,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1399,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, North Stradbroke Island",NA,NA,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1401,Roman et al. 2019,Short-tailed Shearwater,"Australia, Tasmania",NA,NA,Adult,2016,2016,2016,1,43,6.557438524,0.8372,1.634085771,Yes,2016
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1402,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Adult,2013,2013,2013,1,5,2.236067977,1,7.265129978,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1403,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Adult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1405,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Adult,2003,2003,2003,1,1,1,1,7.265129978,Yes,2003
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1408,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Adult,2016,2016,2016,1,2,1.414213562,1,7.265129978,Yes,2016
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,700,Day et al. 1984/Baltz and Morejohn 76,Short-tailed Shearwater,California,36.778261,-119.417932,Mixed,1975,1975,1975,1,6,2.449489743,1,7.265129978,Yes,1975
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,695,Acampora et al. 2014,Short-tailed Shearwater,"Stradbroke Is, QLD",-27.532317,153.462608,Nest-bound,2012,2012,2012,1,27,5.196152423,0.85,1.730768434,Yes,2012
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,698,Carey 2011,Short-tailed Shearwater,Phillip Is,-38.48987,145.203828,Nest-bound,2010,2010,2010,1,67,8.185352772,1,7.265129978,Yes,2010
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1155,Roman et al. 2016,Short-tailed Shearwater,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Subadult,2013,2013,2013,1,16,4,1,7.265129978,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1395,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Currumbin",NA,NA,Subadult,2013,2013,2013,1,5,2.236067977,1,7.265129978,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1398,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2013,2013,2013,1,13,3.605551275,0.8462,1.701388528,Yes,2013
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1400,Roman et al. 2019,Short-tailed Shearwater,"Australia, South Australia",NA,NA,Subadult,2016,2016,2016,1,9,3,1,7.265129978,Yes,2016
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1404,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Subadult,2015,2015,2015,1,23,4.795831523,0.6957,0.825612431,Yes,2015
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1406,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1407,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2004,2004,2004,1,3,1.732050808,0.6667,0.692248573,Yes,2004
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1409,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Subadult,2010,2010,2010,1,1,1,1,7.265129978,Yes,2010
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1410,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Subadult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,769,Tanaka et al. 2013,Short-tailed Shearwater,northern North Pacific Ocean,46.553327,165.305005,Subadult/Adult,2005,2005,2005,1,12,3.464101615,1,7.265129978,Yes,2005
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,771,Yamashita et al. 2011,Short-tailed Shearwater,Bering Sea,57.556705,-179.056982,Subadult/Adult,2003,2003,2003,1,87,9.327379053,NA,NA,Yes,2003
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,772,Yamashita et al. 2011,Short-tailed Shearwater,Bering Sea,57.556705,-179.056982,Subadult/Adult,2005,2005,2005,1,12,3.464101615,NA,NA,Yes,2005
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1108,Roman et al. 2016,Thin-billed Prion,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1109,Roman et al. 2016,Thin-billed Prion,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1110,Roman et al. 2016,Thin-billed Prion,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1454,Roman et al. 2019,Slender-billed Prion,"Australia, New South Wales",NA,NA,Adult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1455,Roman et al. 2019,Slender-billed Prion,"Australia, Queensland, Fraser Island",NA,NA,Adult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1458,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Karioitahi Beach",NA,NA,Adult,2016,2016,2016,1,5,2.236067977,0.4,-0.404882624,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1461,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Manu Bay",NA,NA,Adult,2016,2016,2016,1,6,2.449489743,0.6667,0.692248573,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1456,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Ahipara Bay",NA,NA,Mixed,2016,2016,2016,1,5,2.236067977,0.8,1.383675089,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1459,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Karioitahi Beach",NA,NA,Mixed,2016,2016,2016,1,2,1.414213562,0.5,0,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1462,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Manu Bay",NA,NA,Mixed,2016,2016,2016,1,5,2.236067977,0.6,0.404882624,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1457,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Ahipara Bay",NA,NA,Subadult,2016,2016,2016,1,6,2.449489743,0.8333,1.605847244,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1460,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Karioitahi Beach",NA,NA,Subadult,2016,2016,2016,1,36,6,0.5556,0.223008741,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1463,Roman et al. 2019,Slender-billed Prion,"New Zealand, North Island, Manu Bay",NA,NA,Subadult,2016,2016,2016,1,10,3.16227766,0.6,0.404882624,Yes,2016
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,955,Tourinho et al. 2010,Thin-billed Prion,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2007,2007,2007,1,1,1,0,-7.265129978,No,2007
22697885,Snow Petrel,Pagodroma_nivea,Pagodroma_nivea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,779,Ainley et al. 1990a,Snow Petrel,Scotia Sea,-58.555249,-36.096044,Adult,1988,1988,1988,1,139,11.78982612,0.03,-3.453754806,Yes,1988
22697885,Snow Petrel,Pagodroma_nivea,Pagodroma_nivea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,783,Ainley et al. 1990a,Snow Petrel,Weddell Sea,-69.951182,-50.273438,Subadult/Adult,1976-1988,1986,1986,1,39,6.244997998,0,-7.265129978,No,1986
22698080,Soft-plumaged Petrel,Pterodroma_mollis,Pterodroma_mollis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,788,Tavares et al. 2017,Soft-plumaged Petrel,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,1,7.265129978,Yes,2012
22698080,Soft-plumaged Petrel,Pterodroma_mollis,Pterodroma_mollis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,789,Tavares et al. 2017,Soft-plumaged Petrel,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698080,Soft-plumaged Petrel,Pterodroma_mollis,Pterodroma_mollis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,785,Furness 1985a,Soft-plumaged Petrel,Gough Island,-40.318641,-9.935332,Mixed,1983,1983,1983,1,18,4.242640687,0.055555556,-2.821432957,Yes,1983
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,794,Avery-Gomm et al. 2013,Sooty Shearwater,"Barkley Sound, BC",48.898889,-125.274444,Adult,2011,2011,2011,1,1,1,1,7.265129978,Yes,2011
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,797,Blight and Burger 1997,Sooty Shearwater,Eastern North Pacific,47.269522,-122.236209,Adult,1987,1987,1987,1,20,4.472135955,0.75,1.096749099,Yes,1987
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,800,Brown et al. 1981,Sooty Shearwater,Placentia Bay,47.103007,-54.185932,Adult,1978,1978,1978,1,5,2.236067977,0.2,-1.383675089,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,803,Day et al. 1984,Sooty Shearwater,California,36.778261,-119.417932,Adult,1977,1977,1977,1,37,6.08276253,0.51,0.039949391,Yes,1977
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,806,Furness 1983,Sooty Shearwater,"Benguela Current, SA",18.408724,-34.373693,Adult,1981,1981,1981,1,13,3.605551275,0,-7.265129978,No,1981
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,808,Ogi 1989,Sooty Shearwater,Eastern North Pacific,40.583333,167.516667,Adult,1975,1975,1975,1,1,1,1,7.265129978,Yes,1975
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,809,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.616667,179.733333,Adult,1977,1977,1977,1,2,1.414213562,0,-7.265129978,No,1977
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,810,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.633333,178.016667,Adult,1977,1977,1977,1,2,1.414213562,0.5,0,Yes,1977
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,811,Ogi 1989,Sooty Shearwater,North Pacific,47.633333,178.016667,Adult,1977,1977,1977,1,4,2,0.25,-1.096749099,Yes,1977
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,812,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.466667,167.416667,Adult,1978,1978,1978,1,8,2.828427125,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,813,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.5,172.416667,Adult,1978,1978,1978,1,4,2,0.75,1.096749099,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,814,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.783333,177.466667,Adult,1978,1978,1978,1,3,1.732050808,0.667,0.693596585,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,815,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.966667,179.966667,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,816,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46,175.55,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,817,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.5,175.5,Adult,1978,1978,1978,1,2,1.414213562,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,818,Ogi 1989,Sooty Shearwater,Eastern North Pacific,49.483333,164.2,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,819,Ogi 1989,Sooty Shearwater,western North Pacific,48.516667,-177.566667,Adult,1978,1978,1978,1,4,2,0.75,1.096749099,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,820,Ogi 1989,Sooty Shearwater,western North Pacific,50.416667,-177.533333,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,821,Ogi 1989,Sooty Shearwater,Eastern North Pacific,49.55,177.533333,Adult,1979,1979,1979,1,1,1,0,-7.265129978,No,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,822,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.883333,169.366667,Adult,1979,1979,1979,1,1,1,0,-7.265129978,No,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,823,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45,180,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,824,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.25,175.4,Adult,1979,1979,1979,1,5,2.236067977,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,825,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.533333,175.483333,Adult,1979,1979,1979,1,18,4.242640687,0.778,1.251800288,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,826,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46,175.5,Adult,1979,1979,1979,1,4,2,0.75,1.096749099,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,827,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.016667,180,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,828,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.5,175.483333,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,829,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48,173.466667,Adult,1979,1979,1979,1,11,3.31662479,0.818,1.499872253,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,830,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.483333,171.316667,Adult,1979,1979,1979,1,3,1.732050808,0.667,0.693596585,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,831,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.983333,169.15,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,832,Ogi 1989,Sooty Shearwater,Eastern North Pacific,42.8,153.033333,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,833,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.9,172.666667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,834,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46.766667,178.316667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,835,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.583333,178.4,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,836,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.933333,171.683333,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,837,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.033333,170.616667,Adult,1979,1979,1979,1,11,3.31662479,0.909,2.294592496,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,838,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.016667,169.316667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,839,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.933333,168.966667,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,840,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.85,169.633333,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,841,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.45,167.883333,Adult,1979,1979,1979,1,5,2.236067977,1,7.265129978,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,842,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.366667,167.583333,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
