Clements2024_Binomial,tips,Order,freeflying,Source,Date_median,MarineRegion,Body.Mass.g,body_mass_2sd,Diet,Carrion,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Fishery,AS.Agriculture,AS.Refuse,Anthropogenic.Subsidy,Pelagic.Specialist,Feeding.method,n_plastic,n_total,FO
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Paterson and Dunlop 2018,2017,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,0,2,0
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Puskic et al., 2024",2019.5,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,67,70,0.9571428571428572
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Puskic, 2024",2021,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,19,21,0.9047619047619048
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Puskic, 2024",2022,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,20,21,0.9523809523809523
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Rivers-Auty, 2023",NA,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,31,39,0.7948717948717948
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Robards 1993,1990.5,North Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,79,83,0.9518072289156626
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Robertson et al. 2004,1998,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,2,6,0.3333333333333333
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Robertson et al. 2004,1999,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,2,0.5
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Robertson et al. 2004,2000,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,4,12,0.3333333333333333
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Robertson et al. 2004,2001,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,6,10,0.6
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2016,2013,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,1,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2002,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,5,8,0.625
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2003,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,4,5,0.8
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2004,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,1,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2007,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,0,2,0
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2008,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,0,1,0
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2011,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,7,0.14285714285714285
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2013,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,4,15,0.26666666666666666
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2014,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,6,41,0.14634146341463414
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2014,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,1,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2015,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,8,32,0.25
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,3,8,0.375
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2016,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,10,31,0.3225806451612903
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,5,8,0.625
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Szabo et al., 2021",2019,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,27,33,0.8181818181818182
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,1,"Yamashita et al., 2021",2016,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,3,6,0.5
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2002,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,4,4,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2005,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,115,115,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2006,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,30,30,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2010,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,3,3,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2012,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,62,62,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2013,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,13,13,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2014,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,2,2,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2015,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,15,15,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2016,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,26,26,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2017,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,13,13,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2018,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,8,8,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2019,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,19,19,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Bond et al., 2021",2020,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,5,5,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Hutton et al. 2008,2001.5,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,14,14,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Hutton et al. 2008,2003,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,124,124,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Lavers et al., 2021",2013,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,361,407,0.8869778869778869
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Roman et al. 2019,2003,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,1,1
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Roman et al. 2019,2010,South Pacific Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,0,1,0
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Roman et al. 2019,2014,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,0,3,0
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Roman et al. 2019,2015,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,1,2,0.5
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,Roman et al. 2019,2016,Indian Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,3,44,0.06818181818181818
Ardenna carneipes,Ardenna_carneipes,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,609,-0.15463362114910278,Fish,0,1,1,0,0,0,0,0,0,1,Plunging,55,213,0.25821596244131456
Ardenna creatopus,Ardenna_creatopus,Procellariiformes,1,Robards 1993,1990.5,North Pacific Ocean,744,-0.12322903158526853,Fish,0,1,1,1,0,0,0,0,0,1,Surface.Seizing,1,1,1
Ardenna creatopus,Ardenna_creatopus,Procellariiformes,NA,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,744,-0.12322903158526853,Fish,0,1,1,1,0,0,0,0,0,1,Surface.Seizing,2,5,0.4
Ardenna gravis,Ardenna_gravis,Procellariiformes,0,"Robuck et al., 2022",2019,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,29,50,0.58
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Barbieri 2009,2001,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,21,29,0.7241379310344828
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Bond et al. 2014,2005.5,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,74,84,0.8809523809523809
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Brown et al. 1981,1974.5,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,24,62,0.3870967741935484
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Brown et al. 1981,1978,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,16,20,0.8
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,16,18,0.8888888888888888
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Colabuono et al. 2010,1991,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,6,6,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Furness 1983,1981,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,9,10,0.9
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Furness 1985a,1983,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,11,13,0.8461538461538461
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Haman et al. 2013,2002,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,27,60,0.45
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Moser and Lee 1992,1982,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,35,55,0.6363636363636364
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Nest-,1970,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,1,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,77,110,0.7
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Provencher et al. 2014,2006.5,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,12,17,0.7058823529411765
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Randall et al. 1983,1980,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,2,2,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,"Robuck et al., 2022",2013.5,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,133,142,0.9366197183098591
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,"Robuck et al., 2022",2017.5,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,15,25,0.6
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,5,9,0.5555555555555556
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Tavares et al. 2017,2013,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,4,0.25
Ardenna gravis,Ardenna_gravis,Procellariiformes,1,Tourinho et al. 2010,2007,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,3,4,0.75
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Di Beneditto and Siciliano, 2021",2010,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,1,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Franco et al., 2019",2017,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,1,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,1,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Muñoz et al., 2023",2011,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,2,2,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Perold et al., 2024",1988,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,19,21,0.9047619047619048
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Perold et al., 2024",2001.5,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,46,54,0.8518518518518519
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Perold et al., 2024",2011.5,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,55,62,0.8870967741935484
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Perold et al., 2024",2018,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,112,153,0.7320261437908496
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,Powers and Van Ga 1979,1977,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Robuck et al., 2022",2013.5,North Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,132,139,0.9496402877697842
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Robuck et al., 2022",2019,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,13,13,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,45,50,0.9
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"Ryan, 2008",2005,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,53,0
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,Tavares et al. 2017,2012,South Pacific Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,3,3,1
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"do Nascimiento et al., 2023",2013.5,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,10,24,0.4166666666666667
Ardenna gravis,Ardenna_gravis,Procellariiformes,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,849,-0.09880323970228634,Fish,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,2,2,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ainley et al. 1990b,1986,Southern Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,18,25,0.72
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Avery-Gomm et al. 2013,2011,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,1,1,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,12,21,0.5714285714285714
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Barbieri 2009,2001,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,7,11,0.6363636363636364
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Blight and Burger 1997,1987,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,15,20,0.75
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Bond et al. 2014,2005.5,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,36,50,0.72
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Bourne 1976,1970,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,1,1,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Brown et al. 1981,1974.5,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,5,30,0.16666666666666666
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Brown et al. 1981,1978,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,1,5,0.2
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Day et al. 1984,1977,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,19,37,0.5135135135135135
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Day et al. 1984,1978.5,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,75,154,0.487012987012987
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Furness 1983,1981,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,13,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Moser and Lee 1992,1982,North Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,2,5,0.4
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1975,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,1,1,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1977,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,2,8,0.25
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1978,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,22,25,0.88
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1979,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,114,125,0.912
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1980,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,7,10,0.7
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1986,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,18,21,0.8571428571428571
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Ogi 1989,1987,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,29,31,0.9354838709677419
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,10,27,0.37037037037037035
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Robards 1993,1990.5,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,462,543,0.850828729281768
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Robertson et al. 2004,1998,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,20,62,0.3225806451612903
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Robertson et al. 2004,1999,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,6,23,0.2608695652173913
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Robertson et al. 2004,2000,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,80,228,0.3508771929824561
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Robertson et al. 2004,2001,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,30,99,0.30303030303030304
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2011,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,1,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2012,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,1,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2015,Indian Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,1,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,9,63,0.14285714285714285
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,7,19,0.3684210526315789
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Roman et al. 2019,2017,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,2,2,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,27,36,0.75
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Tavares et al. 2017,2013,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,1,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Terepocki et al. 2017,2011.5,North Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,16,25,0.64
Ardenna grisea,Ardenna_grisea,Procellariiformes,1,Tourinho et al. 2010,2007,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,1,1,1
Ardenna grisea,Ardenna_grisea,Procellariiformes,NA,Day et al. 1984,1973,South Pacific Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,0,0
Ardenna grisea,Ardenna_grisea,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,19,89,0.21348314606741572
Ardenna grisea,Ardenna_grisea,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,32,63,0.5079365079365079
Ardenna grisea,Ardenna_grisea,Procellariiformes,NA,"do Nascimiento et al., 2023",2013.5,South Atlantic Ocean,787,-0.11322608824271392,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,2,9,0.2222222222222222
Ardenna pacifica,Ardenna_pacifica,Procellariiformes,0,Hutton et al. 2008,2005,South Pacific Ocean,388,-0.20604409739804624,Fish,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,13,30,0.43333333333333335
Ardenna pacifica,Ardenna_pacifica,Procellariiformes,0,Kain et al. 2016,2010.5,North Pacific Ocean,388,-0.20604409739804624,Fish,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,10,13,0.7692307692307693
Ardenna pacifica,Ardenna_pacifica,Procellariiformes,0,Sileo et al. 1990a,1986,North Pacific Ocean,388,-0.20604409739804624,Fish,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,11,0.2727272727272727
Ardenna pacifica,Ardenna_pacifica,Procellariiformes,0,Sileo et al. 1990a,1987,North Pacific Ocean,388,-0.20604409739804624,Fish,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,7,0.2857142857142857
