HBWv8.1_Binomial,tips,is_freeflying,Source,Date_median,MarineRegion,body_mass_2sd,Carrion.NonFishVertebrates,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Refuse,pelagic_specialist_CR,Feeding.Method.Simple,DMS.responsive_Dell.Ariccia,n_plastic,n_total,n_na_plastic
Pelagodroma marina,Pelagodroma_marina,NA,Furtado et al. 2016,2014,North Atlantic Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,208,263,0
Pelagodroma marina,Pelagodroma_marina,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,3,3,0
Pelagodroma marina,Pelagodroma_marina,NA,Ryan 1987,1982,Indian Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,21,24,0
Pelagodroma marina,Pelagodroma_marina,NA,"Ryan, 2008",2005,South Pacific Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,0,50,0
Pelecanoides georgicus,Pelecanoides_georgicus,1,Auman et al. 2004,2000.5,Indian Ocean,-0.266383537992001,0,1,1,1,1,0,1,Diving,NA,0,10,0
Pelecanoides georgicus,Pelecanoides_georgicus,1,Ryan 1987,1982,Indian Ocean,-0.266383537992001,0,1,1,1,1,0,1,Diving,NA,0,2,0
Pelecanoides magellani,Pelecanoides_magellani,NA,Ryan 1987,1982,South Pacific Ocean,-0.2632285705285577,0,1,0,1,0,0,1,Diving,NA,0,1,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,4,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,1,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Roman et al. 2019,2013,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,1,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Roman et al. 2019,2015,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,3,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Roman et al. 2019,2016,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,1,15,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,1,Ryan 1987,1982,Indian Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,1,53,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,NA,Day et al. 1984,1973,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,0,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,NA,Furness 1985a,1983,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,19,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,NA,Roman et al. 2019,2013,Indian Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,0,1,0
Pelecanoides urinatrix,Pelecanoides_urinatrix,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.2615297418943959,0,0,1,1,1,0,1,Diving,0,1,6,0
Pelecanus conspicillatus,Pelecanus_conspicillatus,1,Roman et al. 2016,2013,South Pacific Ocean,1.0147759419708675,1,1,0,1,1,0,0,Plunging,NA,4,17,0
Phaethon lepturus,Phaethon_lepturus,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2146906095525066,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Phaethon lepturus,Phaethon_lepturus,1,Hyrenbach et al. 2013,2011,North Pacific Ocean,-0.2146906095525066,0,1,1,1,0,0,1,Plunging,NA,1,3,0
Phaethon lepturus,Phaethon_lepturus,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2146906095525066,0,1,1,1,0,0,1,Plunging,NA,0,2,0
Phaethon rubricauda,Phaethon_rubricauda,0,Sileo et al. 1990a,1987,North Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,10,148,0
Phaethon rubricauda,Phaethon_rubricauda,1,Ainley et al. 1990b,1986,Southern Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,0,2,0
Phaethon rubricauda,Phaethon_rubricauda,1,Robards 1993,1990.5,North Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Phaethon rubricauda,Phaethon_rubricauda,1,Roman et al. 2016,2013,South Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,0,3,0
Phaethon rubricauda,Phaethon_rubricauda,1,Sileo et al. 1990a,1987,North Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,2,39,0
Phaethon rubricauda,Phaethon_rubricauda,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,0,6,0
Phaethon rubricauda,Phaethon_rubricauda,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,-0.13581642296642357,0,1,1,1,0,0,1,Plunging,NA,0,270,0
Phalacrocorax capensis,Phalacrocorax_capensis,NA,Ryan 1987,1982,Indian Ocean,-3.955118432410117e-4,0,1,1,1,0,0,1,Diving,NA,0,239,0
Phalacrocorax carbo,Phalacrocorax_carbo,1,Nicastro et al. 2018,2015,North Atlantic Ocean,0.2630234449286705,1,1,1,1,0,0,0,Diving,NA,0,1,0
Phalacrocorax carbo,Phalacrocorax_carbo,NA,Acampora et al. 2017a,2013,North Atlantic Ocean,0.2630234449286705,1,1,1,1,0,0,0,Diving,NA,3,92,0
Phalacrocorax neglectus,Phalacrocorax_neglectus,NA,Ryan 1987,1982,Indian Ocean,0.17761746003642637,0,1,1,1,0,0,1,Diving,NA,1,167,0
Phalaropus fulicarius,Phalaropus_fulicarius,1,Robards 1993,1990.5,North Pacific Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,1,1,0
Phalaropus fulicarius,Phalaropus_fulicarius,NA,Connors and Smith 1982,1980,North Pacific Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,0,0,0
Phalaropus fulicarius,Phalaropus_fulicarius,NA,Day et al. 1984/Bond 1971,1969,North Pacific Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,0,20,0
Phalaropus fulicarius,Phalaropus_fulicarius,NA,Day et al. 1984/Connors and Smith 82,1979,North Pacific Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,1,4,0
Phalaropus fulicarius,Phalaropus_fulicarius,NA,Day et al. 1984/Connors and Smith 82,1980,North Pacific Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,6,7,0
Phalaropus fulicarius,Phalaropus_fulicarius,NA,Ryan 1987,1982,Indian Ocean,-0.2821705097994616,0,0,0,1,1,0,1,Surface.Seizing,NA,0,2,0
Phalaropus lobatus,Phalaropus_lobatus,NA,Day et al. 1984/Connors and Smith 82,1981,North Pacific Ocean,-0.28683015405316253,0,0,0,1,1,0,0,Surface.Seizing,NA,0,2,0
Phalaropus lobatus,Phalaropus_lobatus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.28683015405316253,0,0,0,1,1,0,0,Surface.Seizing,NA,2,3,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Auman et al. 1997,1994,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,131,134,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Auman et al. 1997,1995,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,114,117,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Day et al. 1984 (Fefer pers comm),1982.5,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,45,50,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Fry et al. 1987,1982.5,North Atlantic Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,44,50,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Kenyon and Kridler 1969,1966,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,74,100,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Lavers and Bond 2016b,2012,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,40,40,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Pettit et al. 1981,1979.5,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,4,4,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Sileo et al. 1990a,1987,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,71,76,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Sileo et al. 1990b,1987,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,211,233,0
Phoebastria immutabilis,Phoebastria_immutabilis,0,Young et al. 2009,2005,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,23,23,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Day et al. 1984 (Fefer pers comm),1982.5,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,2,4,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Fry et al. 1987,1982.5,North Atlantic Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,2,4,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Gray et al. 2012,2007,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,15,18,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Kinan and Cousins 2000,1999,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,0,0,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Kuramochi et al. 2011,2009,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Phoebastria immutabilis,Phoebastria_immutabilis,1,Robards 1993,1990.5,North Pacific Ocean,0.46872388099029283,1,1,1,1,0,0,1,Surface.Seizing,NA,155,167,0
Phoebastria irrorata,Phoebastria_irrorata,0,Anderson et al. 2008,2007,South Pacific Ocean,0.5281828831859554,0,1,1,1,0,0,1,Surface.Seizing,NA,3,40,0
Phoebastria nigripes,Phoebastria_nigripes,0,Conant 1984,1981,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,1,1,0
Phoebastria nigripes,Phoebastria_nigripes,0,Ogi et al. 1994,1992,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,1,1,0
Phoebastria nigripes,Phoebastria_nigripes,0,Sileo et al. 1990a,1987,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,116,127,0
Phoebastria nigripes,Phoebastria_nigripes,1,Blight and Burger 1997,1987,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,3,3,0
Phoebastria nigripes,Phoebastria_nigripes,1,Gray et al. 2012,2007,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,15,29,0
Phoebastria nigripes,Phoebastria_nigripes,1,Kinan and Cousins 2000,1999,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,0,0,0
Phoebastria nigripes,Phoebastria_nigripes,1,Robards 1993,1990.5,North Pacific Ocean,0.4796449222099043,1,1,1,1,1,0,1,Surface.Seizing,NA,50,110,0
Phoebetria fusca,Phoebetria_fusca,1,Roman et al. 2019,2014,Indian Ocean,0.3109755078181268,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Phoebetria fusca,Phoebetria_fusca,NA,Cooper and Klages 1995,1990,Indian Ocean,0.3109755078181268,1,1,1,1,0,0,1,Surface.Seizing,NA,0,37,0
Phoebetria fusca,Phoebetria_fusca,NA,Furness 1985a,1983,South Pacific Ocean,0.3109755078181268,1,1,1,1,0,0,1,Surface.Seizing,NA,0,8,0
Phoebetria fusca,Phoebetria_fusca,NA,Ryan 1987,1982,Indian Ocean,0.3109755078181268,1,1,1,1,0,0,1,Surface.Seizing,NA,1,73,0
Phoebetria palpebrata,Phoebetria_palpebrata,1,Ainley et al. 1990a,1978,Southern Ocean,0.4201859200142417,1,1,1,1,0,0,1,Surface.Seizing,NA,0,2,0
Phoebetria palpebrata,Phoebetria_palpebrata,1,Roman et al. 2016,2013,South Pacific Ocean,0.4201859200142417,1,1,1,1,0,0,1,Surface.Seizing,NA,0,2,0
Phoebetria palpebrata,Phoebetria_palpebrata,1,Roman et al. 2019,2008,South Pacific Ocean,0.4201859200142417,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Phoebetria palpebrata,Phoebetria_palpebrata,1,Roman et al. 2019,2015,South Pacific Ocean,0.4201859200142417,1,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Phoebetria palpebrata,Phoebetria_palpebrata,NA,Cooper and Klages 1995,1990,Indian Ocean,0.4201859200142417,1,1,1,1,0,0,1,Surface.Seizing,NA,0,32,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,0,Nel et al. 1999,1997,North Atlantic Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,2,2,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,10,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Ainley et al. 1990b,1986,Southern Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,2,3,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Barbieri 2009,2001,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,4,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Colabuono & Vooren 2007,2004,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,18,32,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,20,41,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Colabuono et al. 2010,1999.5,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,15,34,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Furness 1983,1981,North Atlantic Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,20,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Petry et al. 2017,1990,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,3,14,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Petry et al. 2017,1997.5,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,15,35,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Petry et al. 2017,2010.5,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,41,65,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Robertson et al. 2004,1998,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,12,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Robertson et al. 2004,1999,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,34,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Robertson et al. 2004,2000,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,31,278,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Robertson et al. 2004,2001,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,32,361,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Roman et al. 2019,1999,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,2,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Roman et al. 2019,2004,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Roman et al. 2019,2010,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Roman et al. 2019,2015,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,143,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Roman et al. 2019,2016,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,66,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,3,8,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,1,Tourinho et al. 2010,2007,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Day et al. 1984,1981,Indian Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,20,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Roman et al. 2019,2003,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Roman et al. 2019,2010,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,6,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Roman et al. 2019,2012,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,1,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Ryan 1987,1982,Indian Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,115,201,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,"Ryan, 2008",2005,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,0,526,0
Procellaria aequinoctialis,Procellaria_aequinoctialis,NA,Tavares et al. 2017,2012,South Pacific Ocean,-0.0013662710627620335,0,1,1,1,0,0,1,Surface.Seizing,1,1,1,0
Procellaria cinerea,Procellaria_cinerea,1,Robertson et al. 2004,2001,South Pacific Ocean,-0.03849781120944112,0,1,1,1,0,0,1,Surface.Seizing,NA,1,5,0
Procellaria cinerea,Procellaria_cinerea,1,Roman et al. 2019,2015,South Pacific Ocean,-0.03849781120944112,0,1,1,1,0,0,1,Surface.Seizing,NA,0,4,0
Procellaria cinerea,Procellaria_cinerea,1,Roman et al. 2019,2016,South Pacific Ocean,-0.03849781120944112,0,1,1,1,0,0,1,Surface.Seizing,NA,0,2,0
Procellaria cinerea,Procellaria_cinerea,NA,Roman et al. 2019,2015,South Pacific Ocean,-0.03849781120944112,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Procellaria conspicillata,Procellaria_conspicillata,1,Colabuono & Vooren 2007,2004,South Pacific Ocean,-0.006705446770127654,0,1,1,1,0,0,1,Plunging,NA,2,7,0
Procellaria conspicillata,Procellaria_conspicillata,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,-0.006705446770127654,0,1,1,1,0,0,1,Plunging,NA,2,9,0
Procellaria conspicillata,Procellaria_conspicillata,1,Colabuono et al. 2010,1991,South Pacific Ocean,-0.006705446770127654,0,1,1,1,0,0,1,Plunging,NA,1,3,0
Procellaria parkinsoni,Procellaria_parkinsoni,1,Robertson et al. 2004,2000,South Pacific Ocean,-0.12525941645413244,0,1,1,1,0,0,1,Surface.Seizing,NA,1,1,0
Procellaria parkinsoni,Procellaria_parkinsoni,1,Roman et al. 2019,2015,South Pacific Ocean,-0.12525941645413244,0,1,1,1,0,0,1,Surface.Seizing,NA,0,4,0
Procellaria parkinsoni,Procellaria_parkinsoni,1,Roman et al. 2019,2016,South Pacific Ocean,-0.12525941645413244,0,1,1,1,0,0,1,Surface.Seizing,NA,0,3,0
Procellaria westlandica,Procellaria_westlandica,1,Roman et al. 2019,2015,South Pacific Ocean,-0.053059199502256446,0,1,1,1,0,0,1,Surface.Seizing,NA,0,4,0
Procellaria westlandica,Procellaria_westlandica,1,Roman et al. 2019,2016,South Pacific Ocean,-0.053059199502256446,0,1,1,1,0,0,1,Surface.Seizing,NA,1,8,0
Procellaria westlandica,Procellaria_westlandica,NA,Roman et al. 2019,2001,South Pacific Ocean,-0.053059199502256446,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Procellaria westlandica,Procellaria_westlandica,NA,Roman et al. 2019,2015,South Pacific Ocean,-0.053059199502256446,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Procellaria westlandica,Procellaria_westlandica,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.053059199502256446,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pseudobulweria rostrata,Pseudobulweria_rostrata,1,Ainley et al. 1990b,1986,Southern Ocean,-0.19648887418648744,1,0,1,1,1,0,1,Surface.Seizing,NA,1,67,0
Pseudobulweria rostrata,Pseudobulweria_rostrata,1,Roman et al. 2016,2013,South Pacific Ocean,-0.19648887418648744,1,0,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Pseudobulweria rostrata,Pseudobulweria_rostrata,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.19648887418648744,1,0,1,1,1,0,1,Surface.Seizing,NA,1,121,0
Pterodroma alba,Pterodroma_alba,1,Ainley et al. 1990b,1986,Southern Ocean,-0.23289234491852576,0,1,1,1,0,0,1,Surface.Seizing,NA,0,11,0
Pterodroma alba,Pterodroma_alba,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.23289234491852576,0,1,1,1,0,0,1,Surface.Seizing,NA,0,19,0
Pterodroma arminjoniana,Pterodroma_arminjoniana,1,Ainley et al. 1990b,1986,Southern Ocean,-0.20012922125969126,0,1,1,1,1,0,1,Surface.Seizing,NA,0,11,0
Pterodroma arminjoniana,Pterodroma_arminjoniana,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.20012922125969126,0,1,1,1,1,0,1,Surface.Seizing,NA,0,11,0
Pterodroma arminjoniana,Pterodroma_arminjoniana,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.20012922125969126,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Pterodroma atrata,Pterodroma_atrata,1,Imber et al. 1995,1991,South Pacific Ocean,-0.22294206291843527,0,1,1,1,0,0,1,Surface.Seizing,NA,0,29,0
Pterodroma brevipes,Pterodroma_brevipes,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.26274319091879716,0,1,1,0,0,0,1,Surface.Seizing,NA,2,3,0
Pterodroma cervicalis,Pterodroma_cervicalis,1,Ainley et al. 1990b,1986,Southern Ocean,-0.18775204121079825,0,1,1,0,0,0,1,Surface.Seizing,NA,1,10,0
Pterodroma cervicalis,Pterodroma_cervicalis,1,Roman et al. 2016,2013,South Pacific Ocean,-0.18775204121079825,0,1,1,0,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cervicalis,Pterodroma_cervicalis,1,Roman et al. 2019,2013,South Pacific Ocean,-0.18775204121079825,0,1,1,0,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cervicalis,Pterodroma_cervicalis,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.18775204121079825,0,1,1,0,0,0,1,Surface.Seizing,NA,1,12,0
Pterodroma cookii,Pterodroma_cookii,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,4,9,0
Pterodroma cookii,Pterodroma_cookii,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,1,Roman et al. 2019,2008,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,1,Roman et al. 2019,2010,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,1,Roman et al. 2019,2013,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,1,Roman et al. 2019,2015,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,NA,Imber 1996,1974.5,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,21,55,0
Pterodroma cookii,Pterodroma_cookii,NA,Roman et al. 2019,2010,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Pterodroma cookii,Pterodroma_cookii,NA,Roman et al. 2019,2015,South Pacific Ocean,-0.2524288742113863,1,1,1,1,0,0,1,Surface.Seizing,NA,1,2,0
Pterodroma externa,Pterodroma_externa,1,Ainley et al. 1990b,1986,Southern Ocean,-0.19187776789376257,0,1,1,0,0,0,1,Surface.Seizing,NA,1,104,0
Pterodroma externa,Pterodroma_externa,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.19187776789376257,0,1,1,0,0,0,1,Surface.Seizing,NA,1,183,0
Pterodroma hypoleuca,Pterodroma_hypoleuca,0,Lavers and Bond 2016b,2012,North Pacific Ocean,-0.25303559872358694,0,1,1,1,1,0,1,Surface.Seizing,NA,6,8,0
Pterodroma incerta,Pterodroma_incerta,1,Petry et al. 2002,1997.5,South Pacific Ocean,-0.16955030584477906,0,1,1,1,0,0,1,Surface.Seizing,NA,0,4,0
Pterodroma incerta,Pterodroma_incerta,NA,Furness 1985a,1983,South Pacific Ocean,-0.16955030584477906,0,1,1,1,0,0,1,Surface.Seizing,NA,1,13,0
Pterodroma incerta,Pterodroma_incerta,NA,Ryan 1987,1982,Indian Ocean,-0.16955030584477906,0,1,1,1,0,0,1,Surface.Seizing,NA,2,20,0
Pterodroma inexpectata,Pterodroma_inexpectata,1,Ainley et al. 1990a,1978,Southern Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,0,4,0
Pterodroma inexpectata,Pterodroma_inexpectata,1,Ainley et al. 1990b,1986,Southern Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Pterodroma inexpectata,Pterodroma_inexpectata,1,Robards 1993,1990.5,North Pacific Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,3,5,0
Pterodroma inexpectata,Pterodroma_inexpectata,1,Roman et al. 2019,2015,South Pacific Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,0,2,0
Pterodroma inexpectata,Pterodroma_inexpectata,1,Roman et al. 2019,2016,South Pacific Ocean,-0.21905902604035118,0,1,1,1,0,0,1,Plunging,NA,1,1,0
