clements2025_binomial,tips,order,family,freeflying,source,date_median,marine_region,sampling_method,body_mass_g,body_mass_2sd,main_diet,carrion,fish,cephalopods,crustaceans,other_inverts,as_fishery,as_agriculture,as_refuse,anthropogenic_subsidy,pelagic_specialist,feeding_method,aerial_pursuit,bottom_feeding,diving,plunging,scavenging,skimming,surface_seizing,terrestrial_feeding,n_plastic,n_total,FO
Pterodroma neglecta,Pterodroma_neglecta,Procellariiformes,Procellariidae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,501,-0.18021000639501517,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,1,0,0,0,0,0,1,0,0,11,0
Pterodroma nigripennis,Pterodroma_nigripennis,Procellariiformes,Procellariidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,163,-0.2587770147400319,Crustaceans,0,0,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,0,0,1,0,1,37,0.02702702702702703
Pterodroma nigripennis,Pterodroma_nigripennis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,163,-0.2587770147400319,Crustaceans,0,0,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,0,0,1,0,0,1,0
Pterodroma nigripennis,Pterodroma_nigripennis,Procellariiformes,Procellariidae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,163,-0.2587770147400319,Crustaceans,0,0,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,0,0,1,0,3,66,0.045454545454545456
Pterodroma nigripennis,Pterodroma_nigripennis,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2005,South Pacific Ocean,Necropsy,163,-0.2587770147400319,Crustaceans,0,0,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,0,0,1,0,0,1,0
Pterodroma nigripennis,Pterodroma_nigripennis,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,163,-0.2587770147400319,Crustaceans,0,0,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,0,0,1,0,0,2,0
Pterodroma phaeopygia,Pterodroma_phaeopygia,Procellariiformes,Procellariidae,1,Robards 1993,1990.5,North Pacific Ocean,Necropsy,389,-0.20624404466318638,Cephalopods,0,1,1,1,0,0,0,0,0,1,Surface.Seizing,0,0,0,0,0,0,1,0,1,2,0.5
Pterodroma pycrofti,Pterodroma_pycrofti,Procellariiformes,Procellariidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,159,-0.259706801821038,Cephalopods,0,0,1,0,0,0,0,0,0,1,Surface.Seizing,0,0,0,0,0,0,1,0,1,2,0.5
Pterodroma pycrofti,Pterodroma_pycrofti,Procellariiformes,Procellariidae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,159,-0.259706801821038,Cephalopods,0,0,1,0,0,0,0,0,0,1,Surface.Seizing,0,0,0,0,0,0,1,0,2,5,0.4
Pterodroma sandwichensis,Pterodroma_sandwichensis,Procellariiformes,Procellariidae,1,"Yamashita et al., 2021",2013,North Pacific Ocean,Necropsy,434,-0.1957839400018676,Cephalopods,0,1,1,1,0,0,0,0,0,1,Surface.Seizing,0,0,0,0,1,0,1,0,6,7,0.8571428571428571
Pterodroma solandri,Pterodroma_solandri,Procellariiformes,Procellariidae,1,Bester et al. 2010,2000,South Pacific Ocean,Lavage,471,-0.18718340950256104,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,5,48,0.10416666666666667
Pterodroma solandri,Pterodroma_solandri,Procellariiformes,Procellariidae,1,Robards 1993,1990.5,North Pacific Ocean,Necropsy,471,-0.18718340950256104,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,1,2,0.5
Pterodroma solandri,Pterodroma_solandri,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,471,-0.18718340950256104,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,1,0
Pterodroma solandri,Pterodroma_solandri,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,471,-0.18718340950256104,Cephalopods,0,1,1,1,0,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,1,0
Pterodroma ultima,Pterodroma_ultima,Procellariiformes,Procellariidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,360,-0.21298500100048073,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,0,5,0
Pterodroma ultima,Pterodroma_ultima,Procellariiformes,Procellariidae,1,Imber et al. 1995,1991,South Pacific Ocean,Lavage,360,-0.21298500100048073,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,6,37,0.16216216216216217
Pterodroma ultima,Pterodroma_ultima,Procellariiformes,Procellariidae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,360,-0.21298500100048073,Cephalopods,0,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0,0,0,0,1,0,2,23,0.08695652173913043
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,Charadriiformes,Alcidae,1,Floren and Shugart 2017,2014,North Pacific Ocean,Necropsy,184,-0.2538956325647498,Crustaceans,0,1,0,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,71,169,0.42011834319526625
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,Charadriiformes,Alcidae,1,Robards et al. 1995,1989,North Pacific Ocean,Necropsy,184,-0.2538956325647498,Crustaceans,0,1,0,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,4,35,0.11428571428571428
Ptychoramphus aleuticus,Ptychoramphus_aleuticus,Charadriiformes,Alcidae,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,Necropsy,184,-0.2538956325647498,Crustaceans,0,1,0,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,4,10,0.4
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2016,2000,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,3,0.3333333333333333
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,1998,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2000,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2008,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2009,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2011,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,2,0.5
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2012,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,1,Roman et al. 2019,2013,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,NA,Furness 1985a,1983,South Pacific Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,13,0.07692307692307693
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,4,8,0.5
Puffinus assimilis,Puffinus_assimilis,Procellariiformes,Procellariidae,NA,Ryan 1987,1982,Indian Ocean,Necropsy,226,-0.24413286821418556,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,15,0.06666666666666667
Puffinus bailloni,Puffinus_bailloni,Procellariiformes,Procellariidae,NA,"Cartraud et al., 2019",2009,Indian Ocean,Necropsy,201.5,-0.24982781408534802,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,0,1,1,0,0,1,0,44,56,0.7857142857142857
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2016,2001,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,4,13,0.3076923076923077
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2000,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2001,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2009,Indian Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2009,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2010,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2013,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,4,10,0.4
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2015,Indian Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,1,1
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,1,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,39,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2013,Indian Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,Indian Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,NA,Roman et al. 2019,2016,South Pacific Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,10,0.1
Puffinus gavia,Puffinus_gavia,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,229,-0.24343552790343098,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,7,70,0.1
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,"Gilbert et al., 2016",2011.5,South Pacific Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,1,2,0.5
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,Roman et al. 2016,2013,South Pacific Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,2,0
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,Roman et al. 2019,2005,South Pacific Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,Roman et al. 2019,2010,South Pacific Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,Roman et al. 2019,2014,Indian Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,1,Roman et al. 2019,2014,South Pacific Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,1,0
Puffinus huttoni,Puffinus_huttoni,Procellariiformes,Procellariidae,NA,"Roman et al., 2019a",2015,Southern Ocean,Necropsy,310,-0.22460733951305717,Fish,0,1,0,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,0,4,0
Puffinus lherminieri,Puffinus_lherminieri,Procellariiformes,Procellariidae,NA,"Matos et al., 2024b",2021.5,North Atlantic Ocean,Scat,200,-0.2501764842407253,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,31,95,0.3263157894736842
Puffinus lherminieri,Puffinus_lherminieri,Procellariiformes,Procellariidae,NA,"Silva, 2022",2021,North Atlantic Ocean,Scat,200,-0.2501764842407253,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,1,1,0,0,1,0,40,90,0.4444444444444444
Puffinus mauretanicus,Puffinus_mauretanicus,Procellariiformes,Procellariidae,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,Necropsy,518.5,-0.17614218791561342,Fish,1,1,1,1,0,1,0,0,1,1,Plunging,0,0,1,1,1,0,0,0,32,46,0.6956521739130435
Puffinus mauretanicus,Puffinus_mauretanicus,Procellariiformes,Procellariidae,NA,"Franco et al., 2019",2017,North Atlantic Ocean,Necropsy,518.5,-0.17614218791561342,Fish,1,1,1,1,0,1,0,0,1,1,Plunging,0,0,1,1,1,0,0,0,1,1,1
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,1,Ainley et al. 1990b,1986,Southern Ocean,Necropsy,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,1,3,0.3333333333333333
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,1,"Lavers & Bond, 2024",2024,South Pacific Ocean,Lavage,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,7,11,0.6363636363636364
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,1,Sileo et al. 1990a,1986,North Pacific Ocean,Lavage,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,1,0
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,1,Sileo et al. 1990a,1987,North Pacific Ocean,Lavage,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,7,38,0.18421052631578946
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,1,Spear et al. 1995,1987.5,South Pacific Ocean,Necropsy,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,2,5,0.4
Puffinus nativitatis,Puffinus_nativitatis,Procellariiformes,Procellariidae,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,Bolus,356,-0.21391478808148684,Cephalopods,1,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,1,0,0,182,0
Puffinus newelli,Puffinus_newelli,Procellariiformes,Procellariidae,1,Sileo et al. 1990a,1987,North Pacific Ocean,Necropsy,381,-0.20810361882519862,Cephalopods,0,1,1,0,0,0,0,0,0,1,Plunging,0,0,0,1,0,0,0,0,2,18,0.1111111111111111
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Acampora et al. 2016,2015,North Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,1,3,0.3333333333333333
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,"Alley et al., 2022",2018.5,North Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,15,22,0.6818181818181818
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Barbieri 2009,2001,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,6,7,0.8571428571428571
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,15,25,0.6
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Colabuono et al. 2010,1991,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,1,6,0.16666666666666666
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,"Mills et al., 2024",2003,North Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,11,14,0.7857142857142857
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,"Mills et al., 2024",2018,North Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,19,20,0.95
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Petry et al. 2002,1997.5,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,20,25,0.8
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,"Serafini et al., 2024",2018,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,45,155,0.2903225806451613
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,1,21,0.047619047619047616
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Tavares et al. 2017,2013,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,0,4,0
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,1,Tourinho et al. 2010,2007,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,3,5,0.6
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,"Di Beneditto and Siciliano, 2021",2009,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,0,3,0
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,Furness 1985a,1984,North Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,3,10,0.3
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,"Gallo et al., 2024",2019,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,10,37,0.2702702702702703
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,Tavares et al. 2017,2011,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,1,1,1
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,Tavares et al. 2017,2012,South Pacific Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,2,5,0.4
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,7,20,0.35
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,"do Nascimiento et al., 2023",2013.5,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,3,331,0.00906344410876133
Puffinus puffinus,Puffinus_puffinus,Procellariiformes,Procellariidae,NA,"do Nascimiento, 2022",2018,South Atlantic Ocean,Necropsy,453.5,-0.19125122798196278,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,0,0,0,0,1,0,1,0,2,14,0.14285714285714285
Puffinus yelkouan,Puffinus_yelkouan,Procellariiformes,Procellariidae,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,Necropsy,382.5,-0.20775494866982133,Fish,0,1,1,1,0,1,0,0,1,1,Plunging,0,0,1,1,1,0,0,0,22,31,0.7096774193548387
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,Ainley et al. 1990a,1978,Southern Ocean,Necropsy,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,5,0
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,Ainley et al. 1990a,1985.5,Southern Ocean,Lavage,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,29,0
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,Ainley et al. 1990a,1986,Southern Ocean,Lavage,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,10,0
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,Ainley et al. 1990a,1986.5,Southern Ocean,Lavage,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,60,0
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,"Bhattacharjee et al., 2024",2019.5,Southern Ocean,Necropsy,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,1,1,1
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,1,"Panasiuk et al., 2020",2012.5,Southern Ocean,Lavage,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,4,30,0.13333333333333333
Pygoscelis adeliae,Pygoscelis_adeliae,Sphenisciformes,Spheniscidae,NA,"Fragão, 2020",2008,Southern Ocean,Scat,4850,0.8307009974288831,Crustaceans,0,1,1,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,4,20,0.2
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,Spheniscidae,1,"Panasiuk et al., 2020",2012.5,Southern Ocean,Lavage,4155.5,0.6692667154891965,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,20,0
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,Spheniscidae,1,Ryan 1987,1982,Indian Ocean,Necropsy,4155.5,0.6692667154891965,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,6,0
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,Spheniscidae,NA,"Fragão, 2020",2006,Southern Ocean,Scat,4155.5,0.6692667154891965,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,11,28,0.39285714285714285
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,Spheniscidae,NA,"Fragão, 2020",2008,Southern Ocean,Scat,4155.5,0.6692667154891965,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,9,29,0.3103448275862069
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,Spheniscidae,1,Ainley et al. 1990a,1986.5,Southern Ocean,Lavage,5950,1.0863924447055646,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,5,0
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,Spheniscidae,1,"Panasiuk et al., 2020",2012.5,Southern Ocean,Lavage,5950,1.0863924447055646,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,0,10,0
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,Spheniscidae,NA,"Bessa et al., 2019",2009,Southern Ocean,Scat,5950,1.0863924447055646,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,0,1,0,0,0,0,0,16,80,0.2
